file_id	md5	size	urls	sample_id
596fc2de57601ec08a01fdee599d862f	70a6cd73685c2b3dafbef48608d69606	25304695	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013164.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013164.scaffolds.fa.bz2	faab18e1a137731cffda88256022738b
596fc2de57601ec08a01fdee59b5cc90	1d087f2bd09b40eecdb0433d7a3c3265	7097122456	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013252.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013252.tar.bz2	faab18e1a137731cffda882560232e8a
596fc2de57601ec08a01fdee599da670	1d087f2bd09b40eecdb0433d7a3c3265	39692631	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013252.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013252.scaffolds.fa.bz2	faab18e1a137731cffda882560232e8a
596fc2de57601ec08a01fdee599c93ac	c854d1dd144c2d7ce122aa11c9793a0f	41815543	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS012279.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS012279.scaffolds.fa.bz2	faab18e1a137731cffda8825601f7302
596fc2de57601ec08a01fdee59b38bc6	c854d1dd144c2d7ce122aa11c9793a0f	7637343983	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS012279.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS012279.tar.bz2	faab18e1a137731cffda8825601f7302
596fc2de57601ec08a01fdee599ccc00	a4871ffaea2c743d9b945a83d7377d3d	20700399	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS011098.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS011098.scaffolds.fa.bz2	faab18e1a137731cffda8825601fd761
596fc2de57601ec08a01fdee59b4094e	a4871ffaea2c743d9b945a83d7377d3d	3776882724	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS011098.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS011098.tar.bz2	faab18e1a137731cffda8825601fd761
596fc2de57601ec08a01fdee59bbea01	f92b66a93c73653062b24f9c6673169b	5326378549	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015644.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015644.tar.bz2	faab18e1a137731cffda882560361eaf
596fc2de57601ec08a01fdee59a15e5a	f92b66a93c73653062b24f9c6673169b	23821709	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015644.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015644.scaffolds.fa.bz2	faab18e1a137731cffda882560361eaf
596fc2de57601ec08a01fdee59c65a03	62019814c63d38604fcc523c513ce48d	2359674945	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019387.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019387.tar.bz2	faab18e1a137731cffda882560564c5d
596fc2de57601ec08a01fdee59a75774	62019814c63d38604fcc523c513ce48d	16953762	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS019387.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS019387.scaffolds.fa.bz2	faab18e1a137731cffda882560564c5d
596fc2de57601ec08a01fdee59a5040b	27052d5e5dcc4b487fb3bc49ca919a98	13660289	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS018337.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS018337.scaffolds.fa.bz2	faab18e1a137731cffda8825604d56e3
596fc2de57601ec08a01fdee59c25288	27052d5e5dcc4b487fb3bc49ca919a98	3101179889	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS018337.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS018337.tar.bz2	faab18e1a137731cffda8825604d56e3
596fc2de57601ec08a01fdee599d1d6e	b08d4022eca8752d5926b35fde1a5186	16441843	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS011243.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS011243.scaffolds.fa.bz2	faab18e1a137731cffda88256020d3f0
596fc2de57601ec08a01fdee59b4d31a	b08d4022eca8752d5926b35fde1a5186	4928787308	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS011243.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS011243.tar.bz2	faab18e1a137731cffda88256020d3f0
596fc2de57601ec08a01fdee59d419db	262834c6b0fa4e02d827b5e7996d0a76	3166044433	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS052227.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS052227.tar.bz2	faab18e1a137731cffda8825609a3398
596fc2de57601ec08a01fdee59affed7	262834c6b0fa4e02d827b5e7996d0a76	15408396	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS052227.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS052227.scaffolds.fa.bz2	faab18e1a137731cffda8825609a3398
596fc2de57601ec08a01fdee59a7901f	eb601f98d0fa7671a037e9d780c7bdbc	20109886	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS019591.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS019591.scaffolds.fa.bz2	faab18e1a137731cffda88256057bfa8
596fc2de57601ec08a01fdee59c6e1f1	eb601f98d0fa7671a037e9d780c7bdbc	4517740643	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019591.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019591.tar.bz2	faab18e1a137731cffda88256057bfa8
596fc2de57601ec08a01fdee59a412c6	1ac0044b0d54834b24602832e0ab286a	60750431	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS017227.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS017227.scaffolds.fa.bz2	faab18e1a137731cffda88256044b92c
596fc2de57601ec08a01fdee59c0584f	1ac0044b0d54834b24602832e0ab286a	6503833244	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS017227.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS017227.tar.bz2	faab18e1a137731cffda88256044b92c
596fc2de57601ec08a01fdee59b92631	a619496d6099e0d13d546417be6ce083	1875764168	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS014691.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS014691.tar.bz2	faab18e1a137731cffda8825602e05cb
596fc2de57601ec08a01fdee599faf8e	a619496d6099e0d13d546417be6ce083	26326446	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS014691.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS014691.scaffolds.fa.bz2	faab18e1a137731cffda8825602e05cb
596fc2de57601ec08a01fdee59c0930e	63303046cb06d9a3c6d98f6cf0a6a990	3630980533	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS017304.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS017304.tar.bz2	faab18e1a137731cffda882560454652
596fc2de57601ec08a01fdee59a42da1	63303046cb06d9a3c6d98f6cf0a6a990	22360570	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS017304.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS017304.scaffolds.fa.bz2	faab18e1a137731cffda882560454652
596fc2de57601ec08a01fdee59b7aec5	2941691b455f40178f08e721b89c8e8e	6005221232	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS014271.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS014271.tar.bz2	faab18e1a137731cffda88256029fb97
596fc2de57601ec08a01fdee599e9b10	2941691b455f40178f08e721b89c8e8e	36905043	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS014271.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS014271.scaffolds.fa.bz2	faab18e1a137731cffda88256029fb97
596fc2de57601ec08a01fdee599e62fc	2f3eb882d63b22a16352a6107957178f	14015539	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013946.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013946.scaffolds.fa.bz2	faab18e1a137731cffda882560290861
596fc2de57601ec08a01fdee59b738d1	2f3eb882d63b22a16352a6107957178f	5104144709	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013946.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013946.tar.bz2	faab18e1a137731cffda882560290861
596fc2de57601ec08a01fdee59c65a8d	cd98d71072589509638a07a4c5f23dc4	2382375220	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019389.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019389.tar.bz2	faab18e1a137731cffda8825605658d5
596fc2de57601ec08a01fdee59a76427	cd98d71072589509638a07a4c5f23dc4	14300934	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS019389.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS019389.scaffolds.fa.bz2	faab18e1a137731cffda8825605658d5
596fc2de57601ec08a01fdee599d02e8	7a7931f58a5bc0709b0f3f32e25d4049	22386212	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS011140.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS011140.scaffolds.fa.bz2	faab18e1a137731cffda88256020100c
596fc2de57601ec08a01fdee59b4611c	7a7931f58a5bc0709b0f3f32e25d4049	5585336024	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS011140.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS011140.tar.bz2	faab18e1a137731cffda88256020100c
596fc2de57601ec08a01fdee599e3c97	a7a09b59e8a66c4a64c3a537e0c11ccf	21955264	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013818.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013818.scaffolds.fa.bz2	faab18e1a137731cffda882560289870
596fc2de57601ec08a01fdee59b6e64f	a7a09b59e8a66c4a64c3a537e0c11ccf	4084013557	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013818.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013818.tar.bz2	faab18e1a137731cffda882560289870
596fc2de57601ec08a01fdee59a20299	9f313ceea9cd82ab71a2597aabba8187	22330019	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015899.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015899.scaffolds.fa.bz2	faab18e1a137731cffda882560384a09
596fc2de57601ec08a01fdee59bc8894	9f313ceea9cd82ab71a2597aabba8187	4951561119	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015899.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015899.tar.bz2	faab18e1a137731cffda882560384a09
596fc2de57601ec08a01fdee59d2d9ac	ff9e99a5113e8109c458c3761e4a9458	4381858130	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS052876.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS052876.tar.bz2	faab18e1a137731cffda88256097fd3e
596fc2de57601ec08a01fdee59af3eb3	ff9e99a5113e8109c458c3761e4a9458	30824961	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS052876.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS052876.scaffolds.fa.bz2	faab18e1a137731cffda88256097fd3e
596fc2de57601ec08a01fdee599d9090	f820635eea95f13efb9de27b0fee8531	48958544	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013170.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013170.scaffolds.fa.bz2	faab18e1a137731cffda88256022801d
596fc2de57601ec08a01fdee59b5b4ab	f820635eea95f13efb9de27b0fee8531	4477479493	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013170.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013170.tar.bz2	faab18e1a137731cffda88256022801d
596fc2de57601ec08a01fdee59b3f581	7977372b5507f25215a66288a05dbaa0	6074258190	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS011086.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS011086.tar.bz2	faab18e1a137731cffda8825601fce09
596fc2de57601ec08a01fdee599cc531	17be28a2a343c3b4d31b4413b1563dd1	16755617	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS011086.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS011086.scaffolds.fa.bz2	faab18e1a137731cffda8825601fce09
596fc2de57601ec08a01fdee599dd964	e7ebc1f6df3b9414a2fb7185c512f19f	14960016	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013502.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013502.scaffolds.fa.bz2	faab18e1a137731cffda88256025e06f
596fc2de57601ec08a01fdee59b6025d	e7ebc1f6df3b9414a2fb7185c512f19f	2689117899	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013502.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013502.tar.bz2	faab18e1a137731cffda88256025e06f
596fc2de57601ec08a01fdee59c78a50	126fb0dc258de2c4a590f0adcf22ebbc	7190856905	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS049389.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS049389.tar.bz2	faab18e1a137731cffda8825605a2ae6
596fc2de57601ec08a01fdee59a82d4a	126fb0dc258de2c4a590f0adcf22ebbc	35911295	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS049389.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS049389.scaffolds.fa.bz2	faab18e1a137731cffda8825605a2ae6
596fc2de57601ec08a01fdee59bab108	0584fa81dc5d45c43a1b1482d4d16324	2973656473	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015278.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015278.tar.bz2	faab18e1a137731cffda882560332117
596fc2de57601ec08a01fdee59a0d046	0584fa81dc5d45c43a1b1482d4d16324	23303704	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015278.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015278.scaffolds.fa.bz2	faab18e1a137731cffda882560332117
596fc2de57601ec08a01fdee59badf76	abe0bd4981a6ae2a24a87d1f239ef49e	3828514670	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015308.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015308.tar.bz2	faab18e1a137731cffda882560332117
596fc2de57601ec08a01fdee59b8abd5	675e435133e476eed8efda1f86140e31	3368442105	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS014578.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS014578.tar.bz2	faab18e1a137731cffda8825602cd6d0
596fc2de57601ec08a01fdee599f4490	675e435133e476eed8efda1f86140e31	32451927	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS014578.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS014578.scaffolds.fa.bz2	faab18e1a137731cffda8825602cd6d0
596fc2de57601ec08a01fdee59ba1ba7	b5806fbae3cabc1e33f3fc402369d8bd	2613583957	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015116.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015116.tar.bz2	faab18e1a137731cffda882560310077
596fc2de57601ec08a01fdee599ff65f	c6adc2faaed4a3aeb697b66029139b54	23693729	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015038.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015038.scaffolds.fa.bz2	faab18e1a137731cffda882560310077
596fc2de57601ec08a01fdee59b98e70	c6adc2faaed4a3aeb697b66029139b54	2869480332	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015038.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015038.tar.bz2	faab18e1a137731cffda882560310077
596fc2de57601ec08a01fdee59bcb171	1bf4c101446152c11039b7bfa8ca3148	5941084331	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015941.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015941.tar.bz2	faab18e1a137731cffda88256038afec
596fc2de57601ec08a01fdee59a20ea1	1bf4c101446152c11039b7bfa8ca3148	30802005	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015941.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015941.scaffolds.fa.bz2	faab18e1a137731cffda88256038afec
596fc2de57601ec08a01fdee59b96521	da1aee663228bb22cfb1b4acb110c80c	2292838686	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS014894.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS014894.tar.bz2	faab18e1a137731cffda8825602fb0ea
596fc2de57601ec08a01fdee599fd827	da1aee663228bb22cfb1b4acb110c80c	20546758	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS014894.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS014894.scaffolds.fa.bz2	faab18e1a137731cffda8825602fb0ea
596fc2de57601ec08a01fdee59bc3ac1	1ddaac0ce2d0103368bcef3821eeb95f	1427058883	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015755.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015755.tar.bz2	faab18e1a137731cffda88256036ffe4
596fc2de57601ec08a01fdee59a1a5c1	1ddaac0ce2d0103368bcef3821eeb95f	16526068	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015755.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015755.scaffolds.fa.bz2	faab18e1a137731cffda88256036ffe4
596fc2de57601ec08a01fdee59a93383	39e010a4f1619e0524a452969dc0f6f2	27440108	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS020220.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS020220.scaffolds.fa.bz2	faab18e1a137731cffda882560606ce5
596fc2de57601ec08a01fdee59c95ed2	39e010a4f1619e0524a452969dc0f6f2	5886259826	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS020220.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS020220.tar.bz2	faab18e1a137731cffda882560606ce5
596fc2de57601ec08a01fdee59c3148a	2798b2e5798a68aa638571372fcdc776	2498578107	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS018602.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS018602.tar.bz2	faab18e1a137731cffda8825604f1f27
596fc2de57601ec08a01fdee59c2e1cb	ccbfb29197ee4db7554244a1d55526b0	3887461670	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS018573.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS018573.tar.bz2	faab18e1a137731cffda8825604f1f27
596fc2de57601ec08a01fdee59a568fe	ccbfb29197ee4db7554244a1d55526b0	24162019	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS018573.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS018573.scaffolds.fa.bz2	faab18e1a137731cffda8825604f1f27
596fc2de57601ec08a01fdee59c60a6c	e69590f1cb68cacc301250e090c0ff8c	5457787288	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019327.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019327.tar.bz2	faab18e1a137731cffda88256055c5d8
596fc2de57601ec08a01fdee59a73556	e69590f1cb68cacc301250e090c0ff8c	34699121	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS019327.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS019327.scaffolds.fa.bz2	faab18e1a137731cffda88256055c5d8
596fc2de57601ec08a01fdee59c6289f	5ac616814089b474e33c7d4d42016475	2730362881	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019348.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019348.tar.bz2	faab18e1a137731cffda88256055c5d8
596fc2de57601ec08a01fdee59d31711	386a41b9db14c84e07f574ec3e52fd96	6335922877	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS057791.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS057791.tar.bz2	faab18e1a137731cffda88256098c656
596fc2de57601ec08a01fdee59d325b5	6a2188a502e580ec5b9b02b3640c35da	3105555190	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS053583.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS053583.tar.bz2	faab18e1a137731cffda88256098c656
596fc2de57601ec08a01fdee59af8b9a	386a41b9db14c84e07f574ec3e52fd96	31278055	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS057791.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS057791.scaffolds.fa.bz2	faab18e1a137731cffda88256098c656
596fc2de57601ec08a01fdee59c1ccb1	1369f11bc057a41d016e2ba004637c80	6233615161	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS017808.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS017808.tar.bz2	faab18e1a137731cffda882560491a7c
